tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,class
8.89789245742357,4.09010799040659,5.49122801061373,8.180958069332629,3.41698337204706,-1.22835379787481,-0.99993139857786,-1.18869817559439,0.950342096053126,0.674750607053076,0.743656107748674,0.7913369211659379,0.0862236185072887,unstable
2.40381338127701,0.6699656930966421,9.08692200481516,6.607485398111071,4.29689598273314,-1.6091081195467702,-1.1615951386223502,-1.52619272456402,0.4579609685778979,0.274849590304281,0.8164108497353779,0.433693618643599,0.00548547261822619,unstable
5.9066820362004995,0.680358318106504,1.9278189464564,2.6962149981486805,3.93380191456075,-0.6244149203068929,-1.90400048627182,-1.40538650798204,0.624741501303988,0.338177729798263,0.0796740685363056,0.40932508315374105,-0.031923130465447,stable
5.153548079614049,7.394958904861269,5.839500568986829,6.425127728195861,2.77409704445715,-0.6717508358854329,-1.4666984536744498,-0.6356477548972701,0.825214281453547,0.22071953667653305,0.253795621730625,0.69486213832282,0.0520813400898262,unstable
6.96593779526911,6.2749081257144494,3.9635091132329907,6.35920626125913,5.23431325639772,-1.6503555868642399,-1.5999775355301202,-1.98398013400336,0.996983745878871,0.740326566916838,0.54533810128224,0.690850369132936,0.0923817584068359,unstable
2.8937776613428396,9.59921106177571,5.977537179741059,2.66713222124561,3.4852798685113595,-1.9496176668789802,-0.656981576577574,-0.8786806250548109,0.8525286693155749,0.991587212122754,0.9526249387200229,0.34860123763887896,0.0531294520752424,unstable
2.70828548494672,5.2831341211200495,1.32781385263494,0.623219933847594,2.6699195511019904,-0.732520150879177,-1.3568790356805,-0.580520364542317,0.7315549707093071,0.25841279531823397,0.5419193789887949,0.52278418870676,-0.0538399505618331,stable
5.22587152325164,6.13627732997148,9.07972097290524,9.10728359470289,3.0728841596220295,-1.1612004866471202,-0.8176456808994991,-1.09403799207541,0.214853792255828,0.11007980866707198,0.14950083667824499,0.6627008575415401,0.0070423187541462,unstable
2.7154265866597997,2.5063888199647297,5.0700594047311,9.486103904305821,2.19431484990354,-0.988192535776726,-0.6314007808254101,-0.574721533301403,0.23335865023306998,0.886356826117299,0.9226401487818799,0.9152493173154821,0.0366795089543915,unstable
9.413486326482671,9.812367094348142,1.97613846475005,1.5027284031575001,4.1056556786926,-1.05814905997976,-1.9783010965611398,-1.0692055221517,0.689117882534462,0.579842503025453,0.8678685928534009,0.6968278982837479,-0.0105465648129333,stable
2.80968277961556,9.76050621170947,9.9328389978864,6.98719302484167,3.97746470081869,-1.31062935178733,-1.41918389804591,-1.24765145098545,0.59750421771354,0.34401211632001,0.8083206322029641,0.645644816623285,0.0460417861534277,unstable
0.824674390306021,9.999836556215369,4.21286915416339,1.7302584333624098,3.39854530623705,-0.5808555099210579,-1.64405584805727,-1.1736339482587201,0.3258557334265,0.22105849278864498,0.8847880625068391,0.0692758422812936,-0.0277591508283839,stable
7.36370972717036,9.28086076665427,5.212059886662621,7.18150895406791,4.665037028875151,-1.3779878350675903,-1.9588262055219499,-1.32822298828561,0.168739106438118,0.471335845627437,0.494392347048462,0.139392796253068,0.0089544777902954,unstable
3.37770557162301,2.74721039982854,6.47413397200737,5.181456560313981,4.6844539334733,-1.45033175899636,-1.87043530857429,-1.3636868659026498,0.0695014871905476,0.7384139045715241,0.357468777967514,0.6953669891715101,0.0137499396246995,unstable
8.68456559633403,6.91113308195212,0.7551530113345942,6.82166791906825,4.9242650555832,-1.78288069210536,-1.25514012425727,-1.88624423922057,0.580575729014317,0.301841456534531,0.36005772521122403,0.781186709197671,0.0297323503507107,unstable
6.467245524793321,2.84385454834261,5.9013346152429405,1.65019238889231,5.591372859820581,-1.9707688557430199,-1.71107937332576,-1.9095246307518,0.22872357310793803,0.44260534700764703,0.8524082501177409,0.33128451282148497,0.00602364832428207,unstable
2.4233428906792702,5.2793899996691795,4.876992929284571,2.6210155777623503,3.7014435138771202,-0.7877565850121669,-0.921840300327004,-1.99184662853795,0.7029719242939051,0.8501013592587459,0.6646134230868019,0.273731468368024,0.0491243056952055,unstable
6.1194454945235,7.071102919327839,9.34167335637332,3.74081665216581,3.9679948808532,-1.78891526581256,-0.646993678437674,-1.53208593660297,0.722412379476195,0.5910775305045151,0.189701552174303,0.967795236852353,0.0591911016714986,unstable
7.9373138361746705,8.93215465199085,5.0977340711731,8.0592407416985,3.2635165292804302,-0.516677762044978,-1.1193649970721102,-1.62747377016334,0.13486397320024401,0.7014616487302578,0.97004663322275,0.125011358624733,0.0424632929275921,unstable
4.89646060245674,0.71748037574864,1.10940564002267,9.03894036205801,3.39087314428137,-1.1041947743063798,-1.09221973158257,-1.19445863839242,0.728325551111039,0.8581022334077741,0.25403242761083605,0.7248987439598191,-0.0221998086136929,stable
7.95839861429718,3.9673434351522796,8.855167638432091,0.616423235999513,2.9770240048199703,-0.8780983256514301,-0.882196474142093,-1.21672920502645,0.174900886376912,0.257461278283666,0.843386520410256,0.0554454739648046,0.00984512584816572,unstable
4.08590046339654,2.2858505274338303,0.592498574174906,2.07387354846498,3.90147735972192,-1.9079270428167099,-0.9533310086410959,-1.04021930826411,0.8379913950502809,0.26781612645273606,0.677273170679865,0.301469807032511,-0.0354094640499277,stable
3.4627819250083305,3.44803274971816,7.91316169266428,6.43501799687041,3.51747821217439,-0.661325558475172,-1.98267060973416,-0.8734820439650559,0.94802167444455,0.109442337251634,0.332875816445799,0.196094567813772,-0.00819889477074563,stable
3.82516941995919,9.704550017161619,3.83062471722752,4.66976256432736,4.01540442932015,-1.8443267732773,-0.6708595551009411,-1.5002181009419098,0.938048712358174,0.490919583635749,0.7564330703050959,0.6893748067489411,0.0593946967148798,unstable
4.07645624022457,5.32534274455612,6.03960281078542,8.00677806294736,3.3569520798846697,-1.2504085751696499,-0.8972812159253051,-1.20926228878971,0.3524735718886379,0.0767651543502207,0.194173037810494,0.721795367479892,0.00810157519878827,unstable
0.830602609995462,1.6310320758438102,2.4581559781879903,6.44775756154315,2.80682731484596,-1.30982602523394,-0.807034056940954,-0.6899672326710661,0.45012827919608295,0.128073068068562,0.274911900376558,0.41912977119880995,-0.0339381333729284,stable
3.88854685924636,5.55103829340672,5.85161864077196,3.5913251061950695,2.59650248422749,-1.33076400733191,-0.6612187901593859,-0.6045196867361899,0.4573011907533289,0.7775355457767321,0.389241125806688,0.097994386707861,0.0262662031000293,unstable
5.17022805433383,7.339339736055289,8.729097437873781,8.19618730969796,3.6155564347439104,-0.5060847406112821,-1.69399712070073,-1.4154745734318999,0.91225661893099,0.9730691001160509,0.149579818601056,0.804410136723273,0.0854199051009518,unstable
6.50921265387078,5.565853181577361,4.03038604209707,8.992070315608519,3.28788892644503,-0.7161877434793399,-1.1924688344833898,-1.3792323484823001,0.699352136839004,0.46820247664869397,0.42813751733591,0.8338377222938951,0.0636729732712458,unstable
1.73043256008322,7.897090781476071,7.072530363335249,7.271348859969111,3.84076109599164,-0.7543258905127059,-1.74303238372183,-1.3434028217571001,0.18263788552536397,0.48394672869427596,0.0961159001600218,0.534696959043774,0.00510176391571324,unstable
1.10084545073811,5.46922649134091,1.4110147439665701,1.15957711504551,4.0937726228079105,-0.760778118444502,-1.8384566733085803,-1.4945378310548298,0.45478207009776705,0.225385326579929,0.956276305028268,0.854320287591495,-0.0285977795230692,stable
9.94000616065733,2.38025905121653,7.93444956788397,4.155045887849,4.36780330627693,-1.5390819883009,-1.6206987972477,-1.20802252072833,0.15236792457430598,0.8254922489533121,0.393899013476943,0.9323061329668921,0.00877113341885649,unstable
3.38403283672914,2.09630788436907,8.08414848447549,0.9590745411198699,3.85070139585792,-1.20307852939431,-1.3139495426486398,-1.33367332381497,0.10970009725396498,0.9355968674882479,0.692026022209665,0.188331115320157,-0.0280818515162321,stable
4.40048055787331,2.5208489053852405,6.3075331301983795,1.30721099737396,3.41793995140207,-0.831869522632682,-0.7580002959758281,-1.82807013279356,0.460298931913842,0.945432757280259,0.112194832617482,0.804004893629241,-0.0217562099821763,stable
9.60239269560786,6.27736235688266,9.86016839232192,9.94173092315466,4.86066888755836,-1.1969236852847,-1.8188298584735803,-1.84491534380008,0.29647812469673196,0.8617599152277242,0.625081955512323,0.19665803437967497,0.0512227281348162,unstable
9.91715716328088,9.76903971151735,7.684574469096531,8.00847914543079,3.46984911397129,-1.20208534006642,-1.00958865707885,-1.25817511682602,0.39095102037541596,0.714811677172565,0.9314145837115351,0.793919971649275,0.0859900387952473,unstable
3.1472949646168704,9.56568794431374,5.895431678899371,8.27611715212133,4.060970256764509,-0.74394266005354,-1.95503414565937,-1.3619934510516,0.12591718551326,0.9314124497483299,0.8318779716508159,0.313980616124052,0.0558148038468299,unstable
3.7763628422323503,7.531202802947,9.85474026836531,5.1927161512541105,2.9734233466194397,-1.37447334757344,-0.8913910500476601,-0.7075589489983399,0.368287058549989,0.132713913784443,0.867238022647641,0.9338284694524179,0.0471249155957191,unstable
7.63764855811421,4.99170034725482,6.4229434297988295,2.14298558613594,3.3661369180541802,-0.907923083817447,-1.28507539930973,-1.173138434927,0.639285968069669,0.47158349130880894,0.430878478819075,0.935079112791346,0.0319276317520458,unstable
5.05841490318155,4.7951370158244,5.34607481920847,1.55446850222195,4.12565975823387,-0.9409850028012529,-1.52228683337163,-1.66238792206099,0.8566469254955641,0.76795742562362,0.28124870339225394,0.5292137184895179,0.0468329284129999,unstable
3.22443009204543,6.4659417123316105,8.964497524187811,0.5979617466924361,4.57431317327124,-0.664521608633315,-1.91341799604094,-1.9963735685969901,0.656834293685162,0.739231119487633,0.805022919435479,0.809698198460937,0.0130359338303844,unstable
2.52823657712705,8.23919792596872,9.246667261190609,7.6817499478486,3.9781198572116696,-1.1546149086643702,-1.00186070668553,-1.8216442418617702,0.21546029746075498,0.934789059724391,0.387567861790712,0.553085277581568,0.0534096321186791,unstable
3.59107977314013,1.24781576135901,5.03590259685112,4.0286524156998,4.22487099420722,-1.48490696195076,-1.4024360815758898,-1.33752795068057,0.555194349474527,0.30359788580040004,0.987572209690572,0.7859544102251721,0.0601463636266573,unstable
3.04555187392606,9.4301481281062,8.44778164464047,1.02445427740982,2.7707149580786496,-1.20947039335197,-0.6911897404574561,-0.870054824269225,0.238962031454409,0.34431150014209,0.6894414618386011,0.0968330584154278,0.0057815327735502705,unstable
1.3007425681806999,8.09738305724594,5.38788891857682,9.025062634925359,4.504385011753429,-1.47635709534317,-1.6233164849072599,-1.404711431503,0.8897755282045441,0.47976166052302505,0.7189557495349871,0.6826167871180711,0.0248976796300378,unstable
3.6306385554377,9.6856677967289,1.1452803231596203,1.16344783546653,3.5179321876108,-1.2223560925716799,-1.34038328144313,-0.95519281359599,0.7556503921772891,0.998879077169072,0.886235949685518,0.39044208834123706,-0.0267235913306452,stable
4.52976915172047,3.44585732671516,3.99858472607624,7.7565574296148805,5.29286438779353,-1.9695559271794298,-1.8342914850687098,-1.48901697554539,0.6208444267567571,0.0578131696526799,0.2617799820675,0.773735748939794,0.0233103039515458,unstable
2.41270476916323,3.3042230930884395,3.09709107504971,1.4496127010518198,2.9075307183918397,-1.08313630385878,-0.994341291286016,-0.830053123247041,0.4426294181439339,0.080577362760402,0.617472080036653,0.562297744659319,-0.0319417338716721,stable
9.60162726170955,2.9459024828088904,4.14930474504499,4.7828091134180095,2.95496735896876,-1.54004451431442,-0.666467166307755,-0.74845567834659,0.894534041962251,0.407617465142003,0.603208881919177,0.18445847595908604,0.0210786292109583,unstable
2.0951111780936,1.5998236889959299,4.15206287811435,8.85603763770361,4.08330641066744,-1.2398659718918401,-0.9139648797550941,-1.92947555902051,0.8867851876580239,0.0662531820168183,0.9099340992297791,0.647545894001583,0.00141398442566592,unstable
4.99116837836833,1.80791591016145,8.97031331790796,5.09702937172408,3.6451762028730803,-1.3721737789877,-1.52547088439841,-0.7475315394869659,0.7502576860503951,0.23166811019151,0.11791353815659801,0.575400066086702,0.0090008657693683,unstable
6.778983048042639,9.0423451857255,1.03967075211587,6.05856981763074,3.0444762293024903,-1.3388018851765,-0.630718297492713,-1.0749560466332801,0.5973664065709909,0.7983613938857199,0.38446433900770294,0.410939306869011,0.0360278390283082,unstable
7.68151268249619,4.57567661466346,6.00897527946127,0.6389304774567249,4.66895310517893,-1.5602004510185399,-1.19338479884909,-1.9153678553113,0.766177314622506,0.824516514240645,0.688463996790036,0.15269081359889802,0.0566805814965584,unstable
9.47797490084291,1.4326547534176102,2.10378394296573,4.98642655035555,2.40995824205533,-0.693594227463659,-0.6325594355363521,-1.08380457905532,0.794221112520484,0.772519941863631,0.6944480013660871,0.236219367797453,-0.0346090008994541,stable
3.59981855502621,6.48910945362574,1.4100268700841498,4.55120846681494,4.636645604614309,-1.2927728366698101,-1.76659349926754,-1.57727926867696,0.53984916626474,0.523104897673951,0.826255032826286,0.146507324831955,-0.0211909239787996,stable
2.47850909863295,3.6808751906438397,3.4807156227644502,7.710434290742611,4.07672645617592,-0.972945565245603,-1.46164325492186,-1.6421376360084599,0.264809567672191,0.486161637030591,0.283572760972341,0.6798058471896391,0.000374579386279835,unstable
8.743598583817281,7.87625220060453,7.9365691706735895,8.9953849079966,4.30642419152263,-0.979869040151068,-1.5387428653656203,-1.7878122860059398,0.108579171495467,0.45336804325809,0.8633372835922959,0.9981089072798559,0.0751992422352629,unstable
8.448365059151008,8.30118753688259,4.79345787198809,3.41585844127216,4.8321506322262,-1.5814646571225301,-1.5490058743975201,-1.70168010070615,0.17832494736192997,0.742565371238741,0.9924778950057108,0.88356892139283,0.0630567613145212,unstable
8.48531503723153,7.46845158735519,1.5325676132924,9.66152560653411,4.3516107066459195,-1.5245848593427198,-0.8552769227332551,-1.9717489245699498,0.6984377442835561,0.6350874302466,0.35577519785157896,0.219101407412868,0.0309306294027318,unstable
8.10532356144914,3.38310272953821,9.04639520107434,7.92105832068607,3.1156914585572006,-1.5024870869670501,-0.578682022727211,-1.03452234886294,0.493077448021735,0.6809739428626721,0.171933891251221,0.801244173222351,0.0439576655251651,unstable
8.40367193172571,3.0636914438013703,9.92436851292031,1.17084005568792,3.2003904125721903,-0.81235172600362,-0.8351312439473809,-1.55290744262119,0.17336916691815696,0.28051005280366903,0.34595096783833695,0.16233274326357097,-0.0440585649221069,stable
6.83152204882861,9.605820938917821,7.7072074432997795,6.426386392296799,4.83715023875577,-1.64718312126488,-1.4470265230861399,-1.7429405944047498,0.5115703446818729,0.912094694050445,0.748708665524461,0.90629860428591,0.0930223507912603,unstable
9.7656412099496,0.919575526185904,6.54797681764038,5.8447667913539005,2.8004136693072796,-0.6099244128717339,-0.9597316763077159,-1.23075758012783,0.382594406586575,0.291493324318995,0.658848051371048,0.19715919478706698,2.5742734641430997e-07,unstable
7.77709603708925,3.9251222724156802,1.80271488007687,3.9472110520513097,3.96958389635665,-1.22241165662243,-1.12589930354331,-1.62127293619091,0.528602073081734,0.847017676490576,0.548309193252968,0.297200085917645,0.00968323925771628,unstable
5.03895364018993,2.85497544506334,2.35109939585044,6.760404149508309,3.8256483779568193,-1.04753537279874,-1.1777009497663,-1.6004120553917802,0.511727673895037,0.5355680848814001,0.27166416700556895,0.496352576402442,0.00592298833945797,unstable
4.572866727486,6.84352672138206,2.36056240380653,1.09831023866885,3.0202701599808104,-1.56418091870924,-0.6197789788738941,-0.836310262397677,0.15077109499504998,0.263059412824563,0.24210927937595497,0.6195588769220141,-0.0336144662959174,stable
6.86726630343153,3.95321125218103,2.1318304416477902,3.50401145256312,3.4789502550927103,-0.8033388202416709,-1.42772664496228,-1.24788478988876,0.255055822312883,0.440514857657594,0.8050819171824971,0.680414281223339,0.0078013277198509,unstable
9.192316305286528,9.69955368656325,7.9457321401109,5.28784766815271,2.53502057823774,-0.557360401180538,-0.680469016625755,-1.29719116043145,0.802384942225359,0.172417058317359,0.257577771324584,0.967410794250027,0.0554580861601676,unstable
1.6454236156834599,2.49851231448014,6.659458094742059,7.98843771158864,2.7777218136309503,-1.24682756098266,-0.906874561452121,-0.624019691196166,0.421505687074529,0.8637130106942191,0.7650068398748019,0.596053513665869,0.0253185026055685,unstable
1.3949710370010302,1.07709798532688,5.73920990321854,5.9277766739510795,4.44983424762643,-1.8349026824455499,-1.51684660874131,-1.0980849564395698,0.37349754781665295,0.548593878771288,0.321329610755281,0.6118744938871999,-0.033355128364554,stable
6.0657974764144,4.5647471781936,9.239671670020721,2.84152249700265,3.8905660280191703,-1.24972453215707,-1.2058046659096,-1.4350368299524998,0.31848150422874394,0.294786551948315,0.7290598259149241,0.7265534638842269,0.0189639234827502,unstable
4.127610111301871,9.0099552429165,1.10152978132224,0.566662976274895,4.22784325137536,-0.967830330463906,-1.50755534641915,-1.7524575744923,0.14383455105548099,0.196858773731207,0.7172986419228271,0.509883233261984,-0.0449911403947955,stable
3.12733768905913,3.7361626330694904,7.14614771101902,9.15110275708301,4.10873144192251,-0.648418074354332,-1.73054503172634,-1.7297683358418403,0.0816246474917454,0.534128850750511,0.0848149878369027,0.30586418848148306,-0.0340018367867833,stable
4.06671883814012,4.497898137704929,1.80045083870147,4.04758467332253,2.5882858337830896,-0.617312672554283,-1.0015379231944899,-0.969435238034313,0.23059201657757503,0.50913000635477,0.797762196084588,0.6802015255931241,0.0181821926624838,unstable
4.709248996545349,2.9657558721588,9.34287213301625,4.80281467454153,4.38007342300355,-0.970583267268434,-1.44260386274325,-1.96688629299187,0.902538411690103,0.19847029234387803,0.9815952954367091,0.8359146554410529,0.0679277572441997,unstable
2.21469857830352,2.88427798037363,2.56543425075664,3.7622537396921496,4.01276203412463,-1.37503136322007,-1.03808651114745,-1.5996441597571103,0.41430947045977295,0.789583518877506,0.989206085295315,0.60708959108991,0.0592497381437737,unstable
3.2202989011166,1.13530817517313,8.64447632488279,9.953554859600949,4.3055162602195605,-1.7098059428788603,-1.99251471669123,-0.60319560064947,0.9827216679455809,0.532278074771836,0.948031803495664,0.143266436854678,0.0050507992130832706,unstable
6.55199202594736,4.935170677311009,8.91870581903214,3.59572901695397,3.72098478551356,-0.667050083710812,-1.3242572561186898,-1.7296774456840602,0.717319155889077,0.458794283778805,0.964274784886717,0.19438544033124897,0.0604477317505548,unstable
1.95863172158709,4.38021921151464,7.250442812800361,3.28861266075786,5.82728450075086,-1.98223097232135,-1.86598912636975,-1.97906440205976,0.42725229123440706,0.5490144700710851,0.8420043047178329,0.5780416037376049,0.033155109074494,unstable
0.928465855755215,7.058273146197539,6.02241641632975,9.19282542759725,3.0289318891637005,-0.860167206108442,-1.17431769724116,-0.9944469858141031,0.45233483719026796,0.999944294487435,0.968908233233892,0.0769671118206473,0.0475621562120705,unstable
8.78246096366118,1.49237481191701,6.66893280404784,1.2973613091427099,2.9098826641842206,-0.511365573682694,-0.5976558166721021,-1.8008612738294199,0.850676985408639,0.844737372154995,0.523713485450009,0.7811140346136491,-0.0146974385771568,stable
7.010766642318179,6.027726515048539,8.45818679937448,2.78487507387898,4.01163640040885,-1.79820877899647,-0.975246320084657,-1.23818130132772,0.554854535787612,0.0716117884084617,0.81703851173135,0.507659183705945,0.0334360727478017,unstable
4.56924686594327,0.918529925963283,4.20461291793217,6.8105188818857405,3.47454177968331,-1.9213999243349902,-0.8655421776112171,-0.687599677737104,0.150931094602835,0.342425812855608,0.37992247873441,0.23733406404569196,-0.0341797452006802,stable
6.3362695691205895,9.807217241589859,2.1308180923872597,7.05062133536327,2.70709091423492,-0.703350091655599,-0.526705884959258,-1.4770349376200602,0.7499400035649109,0.7268700977262671,0.5523727305871321,0.883482162118967,0.0649884848266647,unstable
6.71913588476999,3.0660836613938303,5.886238937356781,8.53698610560561,2.6064658722005896,-1.13446994821207,-0.5958666346352429,-0.8761292893532779,0.125894812866594,0.956983847620516,0.899441854288024,0.449803358219024,0.0457883253958731,unstable
9.482111425668199,4.87842777781779,0.7206854764394001,4.34380830485516,3.4143059477110698,-1.0913725474625,-0.815900769422774,-1.5070326308258,0.8561180359554692,0.6781186795811689,0.681830945959184,0.48946102532640895,0.00876763596826201,unstable
8.87252419468537,2.9297540190537594,9.31656189666555,3.74017632661946,3.6655916009165,-1.71982053793182,-1.04713168481361,-0.898639378171065,0.251020333446014,0.8706457910978491,0.523303362862135,0.6844855820985021,0.0106828780472761,unstable
4.9281467253312,5.40194926032665,4.576657506621999,1.7214365998041499,4.77065024141962,-1.3952067917381998,-1.64621098484539,-1.72923246483603,0.6909583021570539,0.52825103511007,0.14801388076134397,0.35495188612867995,0.00777877311643515,unstable
0.869614907862921,7.5211034629016105,9.48320359124787,5.390493466959209,4.08151757901855,-1.1855163858659798,-1.6613694756935702,-1.234631717459,0.7725751442176599,0.8795931320545151,0.19325079340617501,0.758535511013612,0.0212090967136619,unstable
3.90911116935534,5.82739174539384,7.932883898276599,8.20501664423486,3.2694649435517595,-1.3645664999550102,-1.1774768258888502,-0.7274216177079008,0.284646305263076,0.412484852366293,0.10723209686256802,0.9553723426623578,0.0366684927259037,unstable
8.96633654382577,9.383699466818651,0.634768946207699,6.527402699863981,4.022851469661839,-1.7765978367793402,-0.780194609482365,-1.4660590234001398,0.167651800064272,0.210657454966963,0.845621513141558,0.718452660534278,-0.0234565148323047,stable
1.43157926694264,7.288117787278909,9.84231848691781,9.22974021271332,3.7063511512066603,-1.8647442351923098,-1.32387197667554,-0.517734939338814,0.17868700718126698,0.7163880262933101,0.799603477146335,0.33222524448800606,0.0467682928334815,unstable
1.51985992689717,4.6422773617605095,4.958891024719519,1.86335184062859,3.9292525093198596,-0.56296460165123,-1.54588168272208,-1.82040622494655,0.7752487385416371,0.20363682889899898,0.23026288036009196,0.38456928748803293,-0.0389296712701542,stable
9.447243686849811,7.653405868936031,5.17997728521979,7.06494177847906,5.1520792329055,-1.79316327118879,-1.5161743076021699,-1.8427416541145398,0.31120137538659004,0.5208652655785179,0.23767903910509802,0.7757768739954741,0.0476601584568539,unstable
2.7577224367698197,0.6616926737027479,3.4231703775607203,6.315039119974441,3.6762587753988303,-1.92109756736191,-1.00349898665037,-0.7516622213865509,0.7975868421885359,0.580338929332178,0.807853455135009,0.858331806424391,0.0302395168777782,unstable
1.3463638603404702,8.99597808654325,6.58848635474071,3.16401533210431,2.5907747258997498,-1.02977883831887,-0.971503973187634,-0.589491914393241,0.141371726110108,0.191807116238744,0.43679827195481397,0.563026232246894,-0.0291128190427579,stable
4.907481991487731,9.463084375786199,1.5700404936940602,9.78451682929145,4.295192217727959,-1.71085118413914,-1.78251702729947,-0.801824006289348,0.11660700454838302,0.43255620073076795,0.7518089161032181,0.377300195958875,-0.0215344503443328,stable
0.5920207461444891,5.56316194961925,2.89342600002531,3.0367872161242797,3.8936532645527797,-1.3115014881899298,-0.695672299065848,-1.886479477297,0.893517480186879,0.948463161144871,0.47744778915891795,0.4366339941138929,-0.00355075558761455,stable
2.2131211695660298,8.89854781885385,6.51099236454099,7.7233574519146595,4.38421571420432,-1.5713063594420702,-1.43631438399174,-1.37659497077051,0.265682058630553,0.5830635272193511,0.43014434524994605,0.20313327475630202,0.0129609831361477,unstable
3.26970553075392,2.97444705758294,7.412014691785839,2.0441218983110203,4.00037244021798,-1.4594411516329,-1.3559016764888998,-1.1850296120961799,0.7511020596483299,0.535159922754244,0.990003931945647,0.27395463656665897,0.0322842486866206,unstable
0.554256344041333,4.9176945572240305,2.56372746617232,4.7105866446162095,3.91234897357468,-1.68014089657713,-1.25092893504371,-0.9812791419538441,0.125746340931873,0.469781243215533,0.260872735198118,0.728118030281751,-0.00856038222386475,stable
9.909354687388891,6.339275606829309,1.67456447448004,1.9136006690293799,3.2218048954465095,-0.729656126226787,-1.71664286430342,-0.7755059049163009,0.9699967077518059,0.294549970115178,0.633196926533198,0.307227365771477,-0.00104446655045008,stable
4.23719960508114,0.9925638141226841,6.04775264097047,5.73601054927615,1.6756333171879199,-0.516337038778316,-0.5097863025760511,-0.649509975833551,0.8159710783019599,0.20022497941220604,0.499359590530766,0.705199922727693,0.0451677724883614,unstable
1.7356675204843899,4.19555927615589,9.853945463075869,6.8694667982059405,3.74608871076352,-1.79622256547158,-1.34903032286305,-0.600835822428891,0.567071400590797,0.254823532882123,0.544903858004817,0.30485097943211403,-0.0154389495288612,stable
7.0433619040807,0.650840184164117,3.67973572940836,0.56426609143801,3.91402075461556,-0.8204784246220841,-1.78219021815335,-1.31135211184013,0.12968448982081698,0.6797842735499311,0.8012831172944971,0.73452922751166,-0.0413693913165737,stable
4.6543510755785,4.48033034818154,5.3440487330070905,9.73152649053163,3.00641535605852,-0.7520887914128721,-1.28876113535954,-0.965565429286112,0.31312259161134803,0.969464667626145,0.530858099237712,0.795485291188381,0.0578953208635948,unstable
5.91497058413505,2.090224220888,9.877753820591579,7.27486990281356,4.0167920159331505,-1.1711603676971398,-1.98881733754572,-0.8568143106902951,0.0698881650884287,0.8620283479291241,0.34201849201407203,0.7771250699767209,0.00479301340068994,unstable
5.1414061778503495,6.80054116087989,7.6321479175308005,2.68567094203309,4.200760377151029,-1.52155331078235,-1.5717959927721399,-1.1074110735965401,0.18320212536789202,0.932389195153586,0.26639697419567604,0.777813247192808,0.0336657515263657,unstable
4.68280562323754,8.994293940295089,4.71631796623084,8.0372176309267,4.24603295814141,-1.42850360718535,-1.07923192204316,-1.7382974289128998,0.8042847728833729,0.7159032481976059,0.667647945222465,0.768807051900668,0.0795854296298144,unstable
7.32124034625087,3.14537418339001,9.962982241499448,4.51610243563876,3.4597914796533398,-1.28037875553672,-1.5102231158388897,-0.66918960827773,0.29037941449837895,0.6447276766662491,0.851697318700652,0.665380458968687,0.037317780804292995,unstable
5.73372638288204,5.0027770956118705,2.58689001023324,0.882858942017297,4.22328454485631,-1.7004765944159401,-1.4592010976228003,-1.06360685281757,0.761014650124895,0.326819352206958,0.32432968966718395,0.18091480015793104,-0.00831176845868848,stable
8.219811731704219,9.86843815018018,0.5846431508232839,3.8808559386717896,3.5307717285367297,-1.71462085566531,-0.663672753525351,-1.1524781193460703,0.494900050142622,0.483100800586984,0.5209276739827371,0.8194717564560742,-0.00114420984050513,stable
3.2628447414311403,9.11649119285299,7.416778730144481,0.916167473952123,4.46427738345576,-1.6904958479729,-0.9150942172583539,-1.85868731822451,0.93314796871077,0.924991750997737,0.281198935984796,0.228699948396286,0.0205858487596873,unstable
7.731898301410481,1.61828360620096,0.737724519421661,8.655977414067381,3.94896910198551,-0.9635725350315799,-1.8320021120714,-1.15339445488253,0.8320916965261659,0.0609100281527941,0.121705669801953,0.10718718294947802,-0.0103930032548333,stable
1.41802667867825,7.534389033417139,8.09099584944491,9.87653415908252,3.40992713840402,-0.7797356347777529,-0.708604806359834,-1.92158669726643,0.7966096406273859,0.7544295029078341,0.6341251818614421,0.7602353620971272,0.0461326369969676,unstable
4.43326237511571,5.60707693468073,7.593506842184559,9.962926795728698,3.3281248794153195,-1.37935724982205,-1.25899580423996,-0.689771825353312,0.5966301640196,0.487034816422124,0.771762655374977,0.10575127313481901,0.0429986670783103,unstable
6.65074426889394,1.77051071388758,6.57204541047108,5.550212639817491,3.1182183522760405,-1.0834190228840201,-0.708120425373397,-1.3266789040186202,0.574729230306222,0.8204765290430001,0.13080127635939998,0.574860858488712,0.0103823299629339,unstable
6.10144634563436,1.71830940700757,4.81983711301468,2.9372961800457995,4.22465893770388,-1.7350715328615,-1.01102021414709,-1.47856719069529,0.43150289203686604,0.203096039732792,0.3530489020467129,0.603613225106281,-0.0169827400243531,stable
3.18454901793515,1.6613352975224098,1.7437937262580498,5.37064832581939,2.40980909951215,-0.7263972944005391,-1.06744856657515,-0.6159632385364621,0.31381388793144105,0.0876820761386026,0.418664996575061,0.653368819550306,-0.0418084589887278,stable
7.66079579444337,1.30031678689623,7.6464417415921,6.77835512610903,3.6613034513750398,-1.3153700087398201,-1.82601140335732,-0.5199220392778979,0.548837056734045,0.17985514026841604,0.528381542993687,0.722353092914923,0.0457268021853065,unstable
