Landmarker_1NN,Landmarker_gnb,Landmarker_lda,class_entropy,dataset_ratio,equiv_nr_feat,kurtosis_max,kurtosis_mean,kurtosis_min,kurtosis_q1,kurtosis_q3,kurtosis_std,labels_mean,labels_std,log_nr_features,log_nr_instances,mi_max,mi_mean,mi_min,mi_std,missing_val,noise_signal_ratio,norm_entropy_max,norm_entropy_mean,norm_entropy_min,norm_entropy_std,nr_categorical_features,prob_max,prob_mean,prob_min,prob_std,rho_max,rho_mean,rho_min,rho_std,skew_max,skew_mean,skew_min,skew_q1,skew_q3,skew_std,classifier,label
0.851842105,0.881710526,0.894210526,0.998177694,0.020100503,3.683037957,0.753509097,-0.533515757,-1.376662176,-0.999414283,-0.163549873,0.7449558070000001,2.0,0.0,2.079441542,5.986452005,0.417994779,0.271020203,0.069695338,0.128802072,12,0.074485967,0.375395679,0.291207405,0.153689191,0.080048871,1,0.525125628,0.5,0.474874372,0.025125628,0.95072139,0.56390408,0.180662195,0.243685568,1.095552481,0.583895634,0.011534594,0.402849195,0.821710732,0.34277680200000005,DT,0
0.851842105,0.881710526,0.894210526,0.998177694,0.020100503,3.683037957,0.753509097,-0.533515757,-1.376662176,-0.999414283,-0.163549873,0.7449558070000001,2.0,0.0,2.079441542,5.986452005,0.417994779,0.271020203,0.069695338,0.128802072,12,0.074485967,0.375395679,0.291207405,0.153689191,0.080048871,1,0.525125628,0.5,0.474874372,0.025125628,0.95072139,0.56390408,0.180662195,0.243685568,1.095552481,0.583895634,0.011534594,0.402849195,0.821710732,0.34277680200000005,GB,1
0.851842105,0.881710526,0.894210526,0.998177694,0.020100503,3.683037957,0.753509097,-0.533515757,-1.376662176,-0.999414283,-0.163549873,0.7449558070000001,2.0,0.0,2.079441542,5.986452005,0.417994779,0.271020203,0.069695338,0.128802072,12,0.074485967,0.375395679,0.291207405,0.153689191,0.080048871,1,0.525125628,0.5,0.474874372,0.025125628,0.95072139,0.56390408,0.180662195,0.243685568,1.095552481,0.583895634,0.011534594,0.402849195,0.821710732,0.34277680200000005,SVM,0
0.687844612,0.780538847,0.834611529,0.911653998,0.126829268,38.76748421,5.305682092,1.441396054,-0.785040284,0.02195829,2.42632654,1.868721339,5.6363636360000005,5.645154435,3.258096538,5.323009979,0.120758658,0.023515944,3.62e-07,0.030877926,114,3.518117544,0.38723931,0.1062478,0.005792218000000001,0.121640733,11,0.673170732,0.5,0.326829268,0.173170732,0.971337042,0.39470922,0.005200705,0.284349214,2.610862458,0.8986924340000001,0.020210711,0.34797548,1.223988452,0.736898513,AB,1
0.687844612,0.780538847,0.834611529,0.911653998,0.126829268,38.76748421,5.305682092,1.441396054,-0.785040284,0.02195829,2.42632654,1.868721339,5.6363636360000005,5.645154435,3.258096538,5.323009979,0.120758658,0.023515944,3.62e-07,0.030877926,114,3.518117544,0.38723931,0.1062478,0.005792218000000001,0.121640733,11,0.673170732,0.5,0.326829268,0.173170732,0.971337042,0.39470922,0.005200705,0.284349214,2.610862458,0.8986924340000001,0.020210711,0.34797548,1.223988452,0.736898513,ET,0
0.687844612,0.780538847,0.834611529,0.911653998,0.126829268,38.76748421,5.305682092,1.441396054,-0.785040284,0.02195829,2.42632654,1.868721339,5.6363636360000005,5.645154435,3.258096538,5.323009979,0.120758658,0.023515944,3.62e-07,0.030877926,114,3.518117544,0.38723931,0.1062478,0.005792218000000001,0.121640733,11,0.673170732,0.5,0.326829268,0.173170732,0.971337042,0.39470922,0.005200705,0.284349214,2.610862458,0.8986924340000001,0.020210711,0.34797548,1.223988452,0.736898513,RF,1
0.687844612,0.780538847,0.834611529,0.911653998,0.126829268,38.76748421,5.305682092,1.441396054,-0.785040284,0.02195829,2.42632654,1.868721339,5.6363636360000005,5.645154435,3.258096538,5.323009979,0.120758658,0.023515944,3.62e-07,0.030877926,114,3.518117544,0.38723931,0.1062478,0.005792218000000001,0.121640733,11,0.673170732,0.5,0.326829268,0.173170732,0.971337042,0.39470922,0.005200705,0.284349214,2.610862458,0.8986924340000001,0.020210711,0.34797548,1.223988452,0.736898513,DT,0
0.687844612,0.780538847,0.834611529,0.911653998,0.126829268,38.76748421,5.305682092,1.441396054,-0.785040284,0.02195829,2.42632654,1.868721339,5.6363636360000005,5.645154435,3.258096538,5.323009979,0.120758658,0.023515944,3.62e-07,0.030877926,114,3.518117544,0.38723931,0.1062478,0.005792218000000001,0.121640733,11,0.673170732,0.5,0.326829268,0.173170732,0.971337042,0.39470922,0.005200705,0.284349214,2.610862458,0.8986924340000001,0.020210711,0.34797548,1.223988452,0.736898513,GB,1
0.687844612,0.780538847,0.834611529,0.911653998,0.126829268,38.76748421,5.305682092,1.441396054,-0.785040284,0.02195829,2.42632654,1.868721339,5.6363636360000005,5.645154435,3.258096538,5.323009979,0.120758658,0.023515944,3.62e-07,0.030877926,114,3.518117544,0.38723931,0.1062478,0.005792218000000001,0.121640733,11,0.673170732,0.5,0.326829268,0.173170732,0.971337042,0.39470922,0.005200705,0.284349214,2.610862458,0.8986924340000001,0.020210711,0.34797548,1.223988452,0.736898513,SVM,0
0.795372897,0.299984392,0.506922002,2.643874334,0.0005271480000000001,45.62389422,16058.99775,1812.574098,2.538962008,8.579718652999999,283.5070775,4763.552135,12.0,0.0,2.397895273,9.945924243,0.291565943,0.057949335,8.52e-05,0.08468442,0,-0.06646226,0.145689097,0.054097891,0.000105481,0.045014654,1,0.41079216,0.083333333,0.000479226,0.110623357,0.806489868,0.163855025,0.000424567,0.169969395,119.2303953,15.52928895,0.493231174,1.294730577,5.566229901,34.80568946,AB,1
0.795372897,0.299984392,0.506922002,2.643874334,0.0005271480000000001,45.62389422,16058.99775,1812.574098,2.538962008,8.579718652999999,283.5070775,4763.552135,12.0,0.0,2.397895273,9.945924243,0.291565943,0.057949335,8.52e-05,0.08468442,0,-0.06646226,0.145689097,0.054097891,0.000105481,0.045014654,1,0.41079216,0.083333333,0.000479226,0.110623357,0.806489868,0.163855025,0.000424567,0.169969395,119.2303953,15.52928895,0.493231174,1.294730577,5.566229901,34.80568946,ET,1
0.795372897,0.299984392,0.506922002,2.643874334,0.0005271480000000001,45.62389422,16058.99775,1812.574098,2.538962008,8.579718652999999,283.5070775,4763.552135,12.0,0.0,2.397895273,9.945924243,0.291565943,0.057949335,8.52e-05,0.08468442,0,-0.06646226,0.145689097,0.054097891,0.000105481,0.045014654,1,0.41079216,0.083333333,0.000479226,0.110623357,0.806489868,0.163855025,0.000424567,0.169969395,119.2303953,15.52928895,0.493231174,1.294730577,5.566229901,34.80568946,RF,0
0.795372897,0.299984392,0.506922002,2.643874334,0.0005271480000000001,45.62389422,16058.99775,1812.574098,2.538962008,8.579718652999999,283.5070775,4763.552135,12.0,0.0,2.397895273,9.945924243,0.291565943,0.057949335,8.52e-05,0.08468442,0,-0.06646226,0.145689097,0.054097891,0.000105481,0.045014654,1,0.41079216,0.083333333,0.000479226,0.110623357,0.806489868,0.163855025,0.000424567,0.169969395,119.2303953,15.52928895,0.493231174,1.294730577,5.566229901,34.80568946,DT,0
0.795372897,0.299984392,0.506922002,2.643874334,0.0005271480000000001,45.62389422,16058.99775,1812.574098,2.538962008,8.579718652999999,283.5070775,4763.552135,12.0,0.0,2.397895273,9.945924243,0.291565943,0.057949335,8.52e-05,0.08468442,0,-0.06646226,0.145689097,0.054097891,0.000105481,0.045014654,1,0.41079216,0.083333333,0.000479226,0.110623357,0.806489868,0.163855025,0.000424567,0.169969395,119.2303953,15.52928895,0.493231174,1.294730577,5.566229901,34.80568946,GB,1
0.795372897,0.299984392,0.506922002,2.643874334,0.0005271480000000001,45.62389422,16058.99775,1812.574098,2.538962008,8.579718652999999,283.5070775,4763.552135,12.0,0.0,2.397895273,9.945924243,0.291565943,0.057949335,8.52e-05,0.08468442,0,-0.06646226,0.145689097,0.054097891,0.000105481,0.045014654,1,0.41079216,0.083333333,0.000479226,0.110623357,0.806489868,0.163855025,0.000424567,0.169969395,119.2303953,15.52928895,0.493231174,1.294730577,5.566229901,34.80568946,SVM,0
0.966818182,0.88978355,0.890021645,0.941725863,0.043062201,6.778972896,24.09734465,7.25369971,-1.031059901,0.705198178,9.983167811,9.470121621,2.0,0.0,2.197224577,5.342334252,0.22657082,0.138918665,0.017101212,0.06859764,30,1.0743084390000002,0.4156201920000001,0.288160159,0.111032832,0.099093535,1,0.641148325,0.5,0.358851675,0.141148325,0.745451592,0.203794833,0.008501674,0.183734199,4.392481025,1.779478307,0.11655906,0.332148806,2.595748362,1.5808736680000002,AB,1
0.966818182,0.88978355,0.890021645,0.941725863,0.043062201,6.778972896,24.09734465,7.25369971,-1.031059901,0.705198178,9.983167811,9.470121621,2.0,0.0,2.197224577,5.342334252,0.22657082,0.138918665,0.017101212,0.06859764,30,1.0743084390000002,0.4156201920000001,0.288160159,0.111032832,0.099093535,1,0.641148325,0.5,0.358851675,0.141148325,0.745451592,0.203794833,0.008501674,0.183734199,4.392481025,1.779478307,0.11655906,0.332148806,2.595748362,1.5808736680000002,ET,1
0.966818182,0.88978355,0.890021645,0.941725863,0.043062201,6.778972896,24.09734465,7.25369971,-1.031059901,0.705198178,9.983167811,9.470121621,2.0,0.0,2.197224577,5.342334252,0.22657082,0.138918665,0.017101212,0.06859764,30,1.0743084390000002,0.4156201920000001,0.288160159,0.111032832,0.099093535,1,0.641148325,0.5,0.358851675,0.141148325,0.745451592,0.203794833,0.008501674,0.183734199,4.392481025,1.779478307,0.11655906,0.332148806,2.595748362,1.5808736680000002,RF,0
0.966818182,0.88978355,0.890021645,0.941725863,0.043062201,6.778972896,24.09734465,7.25369971,-1.031059901,0.705198178,9.983167811,9.470121621,2.0,0.0,2.197224577,5.342334252,0.22657082,0.138918665,0.017101212,0.06859764,30,1.0743084390000002,0.4156201920000001,0.288160159,0.111032832,0.099093535,1,0.641148325,0.5,0.358851675,0.141148325,0.745451592,0.203794833,0.008501674,0.183734199,4.392481025,1.779478307,0.11655906,0.332148806,2.595748362,1.5808736680000002,DT,0
0.966818182,0.88978355,0.890021645,0.941725863,0.043062201,6.778972896,24.09734465,7.25369971,-1.031059901,0.705198178,9.983167811,9.470121621,2.0,0.0,2.197224577,5.342334252,0.22657082,0.138918665,0.017101212,0.06859764,30,1.0743084390000002,0.4156201920000001,0.288160159,0.111032832,0.099093535,1,0.641148325,0.5,0.358851675,0.141148325,0.745451592,0.203794833,0.008501674,0.183734199,4.392481025,1.779478307,0.11655906,0.332148806,2.595748362,1.5808736680000002,GB,1
0.966818182,0.88978355,0.890021645,0.941725863,0.043062201,6.778972896,24.09734465,7.25369971,-1.031059901,0.705198178,9.983167811,9.470121621,2.0,0.0,2.197224577,5.342334252,0.22657082,0.138918665,0.017101212,0.06859764,30,1.0743084390000002,0.4156201920000001,0.288160159,0.111032832,0.099093535,1,0.641148325,0.5,0.358851675,0.141148325,0.745451592,0.203794833,0.008501674,0.183734199,4.392481025,1.779478307,0.11655906,0.332148806,2.595748362,1.5808736680000002,SVM,0
0.69376597,0.757558072,0.800818815,0.774781761,0.02184466,40.4312599,13.00975158,3.531103215,-0.27742405,0.661533856,4.033333885,4.302435066,2.0,0.0,2.197224577,6.021023349,0.060201251,0.019162939,0.005100179,0.016935071,192,9.597871803,0.35065555299999995,0.203086369,0.076955336,0.07948192700000001,1,0.77184466,0.5,0.22815534,0.27184466,0.852610051,0.129825827,0.023575864,0.176660023,3.081769682,1.410395553,0.6107449070000001,0.8389523609999999,1.760281166,0.7549239959999999,AB,0
0.69376597,0.757558072,0.800818815,0.774781761,0.02184466,40.4312599,13.00975158,3.531103215,-0.27742405,0.661533856,4.033333885,4.302435066,2.0,0.0,2.197224577,6.021023349,0.060201251,0.019162939,0.005100179,0.016935071,192,9.597871803,0.35065555299999995,0.203086369,0.076955336,0.07948192700000001,1,0.77184466,0.5,0.22815534,0.27184466,0.852610051,0.129825827,0.023575864,0.176660023,3.081769682,1.410395553,0.6107449070000001,0.8389523609999999,1.760281166,0.7549239959999999,ET,1
0.69376597,0.757558072,0.800818815,0.774781761,0.02184466,40.4312599,13.00975158,3.531103215,-0.27742405,0.661533856,4.033333885,4.302435066,2.0,0.0,2.197224577,6.021023349,0.060201251,0.019162939,0.005100179,0.016935071,192,9.597871803,0.35065555299999995,0.203086369,0.076955336,0.07948192700000001,1,0.77184466,0.5,0.22815534,0.27184466,0.852610051,0.129825827,0.023575864,0.176660023,3.081769682,1.410395553,0.6107449070000001,0.8389523609999999,1.760281166,0.7549239959999999,RF,1
0.69376597,0.757558072,0.800818815,0.774781761,0.02184466,40.4312599,13.00975158,3.531103215,-0.27742405,0.661533856,4.033333885,4.302435066,2.0,0.0,2.197224577,6.021023349,0.060201251,0.019162939,0.005100179,0.016935071,192,9.597871803,0.35065555299999995,0.203086369,0.076955336,0.07948192700000001,1,0.77184466,0.5,0.22815534,0.27184466,0.852610051,0.129825827,0.023575864,0.176660023,3.081769682,1.410395553,0.6107449070000001,0.8389523609999999,1.760281166,0.7549239959999999,DT,1
0.69376597,0.757558072,0.800818815,0.774781761,0.02184466,40.4312599,13.00975158,3.531103215,-0.27742405,0.661533856,4.033333885,4.302435066,2.0,0.0,2.197224577,6.021023349,0.060201251,0.019162939,0.005100179,0.016935071,192,9.597871803,0.35065555299999995,0.203086369,0.076955336,0.07948192700000001,1,0.77184466,0.5,0.22815534,0.27184466,0.852610051,0.129825827,0.023575864,0.176660023,3.081769682,1.410395553,0.6107449070000001,0.8389523609999999,1.760281166,0.7549239959999999,GB,0
0.69376597,0.757558072,0.800818815,0.774781761,0.02184466,40.4312599,13.00975158,3.531103215,-0.27742405,0.661533856,4.033333885,4.302435066,2.0,0.0,2.197224577,6.021023349,0.060201251,0.019162939,0.005100179,0.016935071,192,9.597871803,0.35065555299999995,0.203086369,0.076955336,0.07948192700000001,1,0.77184466,0.5,0.22815534,0.27184466,0.852610051,0.129825827,0.023575864,0.176660023,3.081769682,1.410395553,0.6107449070000001,0.8389523609999999,1.760281166,0.7549239959999999,SVM,0
0.7036363640000001,0.661060606,0.830151515,0.977134029,0.121495327,64.42980123,5.619573054,1.482757446,-0.909772645,-0.499816744,2.5931888780000003,2.561991534,14.44444444,32.7316059,2.564949357,4.672828834,0.240239769,0.015165871,0.00208381,0.030566399,84,1.4199749430000002,0.478409544,0.036701027,0.011336448,0.07292194,9,0.588785047,0.5,0.411214953,0.08878504699999999,0.6283106860000001,0.21638013600000006,0.022876891,0.192253432,1.986239443,0.909085978,0.110782935,0.15226245800000002,1.526484288,0.800784608,AB,1
0.7036363640000001,0.661060606,0.830151515,0.977134029,0.121495327,64.42980123,5.619573054,1.482757446,-0.909772645,-0.499816744,2.5931888780000003,2.561991534,14.44444444,32.7316059,2.564949357,4.672828834,0.240239769,0.015165871,0.00208381,0.030566399,84,1.4199749430000002,0.478409544,0.036701027,0.011336448,0.07292194,9,0.588785047,0.5,0.411214953,0.08878504699999999,0.6283106860000001,0.21638013600000006,0.022876891,0.192253432,1.986239443,0.909085978,0.110782935,0.15226245800000002,1.526484288,0.800784608,ET,0
0.7036363640000001,0.661060606,0.830151515,0.977134029,0.121495327,64.42980123,5.619573054,1.482757446,-0.909772645,-0.499816744,2.5931888780000003,2.561991534,14.44444444,32.7316059,2.564949357,4.672828834,0.240239769,0.015165871,0.00208381,0.030566399,84,1.4199749430000002,0.478409544,0.036701027,0.011336448,0.07292194,9,0.588785047,0.5,0.411214953,0.08878504699999999,0.6283106860000001,0.21638013600000006,0.022876891,0.192253432,1.986239443,0.909085978,0.110782935,0.15226245800000002,1.526484288,0.800784608,RF,1
0.7036363640000001,0.661060606,0.830151515,0.977134029,0.121495327,64.42980123,5.619573054,1.482757446,-0.909772645,-0.499816744,2.5931888780000003,2.561991534,14.44444444,32.7316059,2.564949357,4.672828834,0.240239769,0.015165871,0.00208381,0.030566399,84,1.4199749430000002,0.478409544,0.036701027,0.011336448,0.07292194,9,0.588785047,0.5,0.411214953,0.08878504699999999,0.6283106860000001,0.21638013600000006,0.022876891,0.192253432,1.986239443,0.909085978,0.110782935,0.15226245800000002,1.526484288,0.800784608,DT,0
0.7036363640000001,0.661060606,0.830151515,0.977134029,0.121495327,64.42980123,5.619573054,1.482757446,-0.909772645,-0.499816744,2.5931888780000003,2.561991534,14.44444444,32.7316059,2.564949357,4.672828834,0.240239769,0.015165871,0.00208381,0.030566399,84,1.4199749430000002,0.478409544,0.036701027,0.011336448,0.07292194,9,0.588785047,0.5,0.411214953,0.08878504699999999,0.6283106860000001,0.21638013600000006,0.022876891,0.192253432,1.986239443,0.909085978,0.110782935,0.15226245800000002,1.526484288,0.800784608,GB,1
0.7036363640000001,0.661060606,0.830151515,0.977134029,0.121495327,64.42980123,5.619573054,1.482757446,-0.909772645,-0.499816744,2.5931888780000003,2.561991534,14.44444444,32.7316059,2.564949357,4.672828834,0.240239769,0.015165871,0.00208381,0.030566399,84,1.4199749430000002,0.478409544,0.036701027,0.011336448,0.07292194,9,0.588785047,0.5,0.411214953,0.08878504699999999,0.6283106860000001,0.21638013600000006,0.022876891,0.192253432,1.986239443,0.909085978,0.110782935,0.15226245800000002,1.526484288,0.800784608,SVM,0
0.712056419,0.590129769,0.7162746809999999,1.327942365,0.022167488,181.3624206,0.594328135,-0.565635552,-1.4112180090000002,-0.915740868,-0.252047832,0.66436138,312.0,0.0,2.197224577,6.00635316,0.325842739,0.007322036999999998,0.001157038,0.032120269,28,0.424656634,0.37299379,0.010431389,0.0028726240000000003,0.046873813,1,0.625615764,0.333333333,0.179802956,0.20676293,0.951787039,0.595017744,0.187655898,0.223634781,1.041748086,0.549131901,0.020911503,0.40375792,0.75369717,0.316758311,AB,1
0.712056419,0.590129769,0.7162746809999999,1.327942365,0.022167488,181.3624206,0.594328135,-0.565635552,-1.4112180090000002,-0.915740868,-0.252047832,0.66436138,312.0,0.0,2.197224577,6.00635316,0.325842739,0.007322036999999998,0.001157038,0.032120269,28,0.424656634,0.37299379,0.010431389,0.0028726240000000003,0.046873813,1,0.625615764,0.333333333,0.179802956,0.20676293,0.951787039,0.595017744,0.187655898,0.223634781,1.041748086,0.549131901,0.020911503,0.40375792,0.75369717,0.316758311,ET,0
0.712056419,0.590129769,0.7162746809999999,1.327942365,0.022167488,181.3624206,0.594328135,-0.565635552,-1.4112180090000002,-0.915740868,-0.252047832,0.66436138,312.0,0.0,2.197224577,6.00635316,0.325842739,0.007322036999999998,0.001157038,0.032120269,28,0.424656634,0.37299379,0.010431389,0.0028726240000000003,0.046873813,1,0.625615764,0.333333333,0.179802956,0.20676293,0.951787039,0.595017744,0.187655898,0.223634781,1.041748086,0.549131901,0.020911503,0.40375792,0.75369717,0.316758311,RF,1
0.712056419,0.590129769,0.7162746809999999,1.327942365,0.022167488,181.3624206,0.594328135,-0.565635552,-1.4112180090000002,-0.915740868,-0.252047832,0.66436138,312.0,0.0,2.197224577,6.00635316,0.325842739,0.007322036999999998,0.001157038,0.032120269,28,0.424656634,0.37299379,0.010431389,0.0028726240000000003,0.046873813,1,0.625615764,0.333333333,0.179802956,0.20676293,0.951787039,0.595017744,0.187655898,0.223634781,1.041748086,0.549131901,0.020911503,0.40375792,0.75369717,0.316758311,DT,0
0.712056419,0.590129769,0.7162746809999999,1.327942365,0.022167488,181.3624206,0.594328135,-0.565635552,-1.4112180090000002,-0.915740868,-0.252047832,0.66436138,312.0,0.0,2.197224577,6.00635316,0.325842739,0.007322036999999998,0.001157038,0.032120269,28,0.424656634,0.37299379,0.010431389,0.0028726240000000003,0.046873813,1,0.625615764,0.333333333,0.179802956,0.20676293,0.951787039,0.595017744,0.187655898,0.223634781,1.041748086,0.549131901,0.020911503,0.40375792,0.75369717,0.316758311,GB,1
0.712056419,0.590129769,0.7162746809999999,1.327942365,0.022167488,181.3624206,0.594328135,-0.565635552,-1.4112180090000002,-0.915740868,-0.252047832,0.66436138,312.0,0.0,2.197224577,6.00635316,0.325842739,0.007322036999999998,0.001157038,0.032120269,28,0.424656634,0.37299379,0.010431389,0.0028726240000000003,0.046873813,1,0.625615764,0.333333333,0.179802956,0.20676293,0.951787039,0.595017744,0.187655898,0.223634781,1.041748086,0.549131901,0.020911503,0.40375792,0.75369717,0.316758311,SVM,0
0.8019971359999999,0.8714012859999999,0.8571932529999999,0.587893575,0.0042,59.00117094,5.682189089,0.515847151,-1.2,-0.021294471,0.65531661,1.537159195,0.0,0.0,3.044522438,8.517193191,0.048867522,0.0099641,5.34e-05,0.01551297,0,17.59079625,0.270345528,0.185240555,0.036755453,0.056501085,0,0.8586,0.5,0.1414,0.3586,0.999999951,0.040215508,0.00012433,0.15202601300000002,2.771266204,0.551146526,0.0,0.011730827,1.067603626,0.78263411,AB,1
0.8019971359999999,0.8714012859999999,0.8571932529999999,0.587893575,0.0042,59.00117094,5.682189089,0.515847151,-1.2,-0.021294471,0.65531661,1.537159195,0.0,0.0,3.044522438,8.517193191,0.048867522,0.0099641,5.34e-05,0.01551297,0,17.59079625,0.270345528,0.185240555,0.036755453,0.056501085,0,0.8586,0.5,0.1414,0.3586,0.999999951,0.040215508,0.00012433,0.15202601300000002,2.771266204,0.551146526,0.0,0.011730827,1.067603626,0.78263411,ET,1
0.8019971359999999,0.8714012859999999,0.8571932529999999,0.587893575,0.0042,59.00117094,5.682189089,0.515847151,-1.2,-0.021294471,0.65531661,1.537159195,0.0,0.0,3.044522438,8.517193191,0.048867522,0.0099641,5.34e-05,0.01551297,0,17.59079625,0.270345528,0.185240555,0.036755453,0.056501085,0,0.8586,0.5,0.1414,0.3586,0.999999951,0.040215508,0.00012433,0.15202601300000002,2.771266204,0.551146526,0.0,0.011730827,1.067603626,0.78263411,RF,0
0.8019971359999999,0.8714012859999999,0.8571932529999999,0.587893575,0.0042,59.00117094,5.682189089,0.515847151,-1.2,-0.021294471,0.65531661,1.537159195,0.0,0.0,3.044522438,8.517193191,0.048867522,0.0099641,5.34e-05,0.01551297,0,17.59079625,0.270345528,0.185240555,0.036755453,0.056501085,0,0.8586,0.5,0.1414,0.3586,0.999999951,0.040215508,0.00012433,0.15202601300000002,2.771266204,0.551146526,0.0,0.011730827,1.067603626,0.78263411,DT,0
0.8019971359999999,0.8714012859999999,0.8571932529999999,0.587893575,0.0042,59.00117094,5.682189089,0.515847151,-1.2,-0.021294471,0.65531661,1.537159195,0.0,0.0,3.044522438,8.517193191,0.048867522,0.0099641,5.34e-05,0.01551297,0,17.59079625,0.270345528,0.185240555,0.036755453,0.056501085,0,0.8586,0.5,0.1414,0.3586,0.999999951,0.040215508,0.00012433,0.15202601300000002,2.771266204,0.551146526,0.0,0.011730827,1.067603626,0.78263411,GB,1
0.8019971359999999,0.8714012859999999,0.8571932529999999,0.587893575,0.0042,59.00117094,5.682189089,0.515847151,-1.2,-0.021294471,0.65531661,1.537159195,0.0,0.0,3.044522438,8.517193191,0.048867522,0.0099641,5.34e-05,0.01551297,0,17.59079625,0.270345528,0.185240555,0.036755453,0.056501085,0,0.8586,0.5,0.1414,0.3586,0.999999951,0.040215508,0.00012433,0.15202601300000002,2.771266204,0.551146526,0.0,0.011730827,1.067603626,0.78263411,SVM,0
0.917335371,0.866329976,0.748438281,0.8809748059999999,0.01464255,289.3717571,50.90962514,7.355914011,0.065214732,0.434670149,8.898900401,13.47984214,299.5,485.6755604,2.833213344,7.0570369820000005,0.440615247,0.0030444390000000003,6.75e-07,0.026080576,512,0.286222631,0.265597552,0.003915827,0.000983326,0.02288609,4,0.700258398,0.5,0.299741602,0.200258398,0.989443842,0.5520532779999999,0.003929418,0.345851818,5.815258975,1.640818782,0.349023803,0.439351776,2.623688853,1.602599773,AB,1
0.917335371,0.866329976,0.748438281,0.8809748059999999,0.01464255,289.3717571,50.90962514,7.355914011,0.065214732,0.434670149,8.898900401,13.47984214,299.5,485.6755604,2.833213344,7.0570369820000005,0.440615247,0.0030444390000000003,6.75e-07,0.026080576,512,0.286222631,0.265597552,0.003915827,0.000983326,0.02288609,4,0.700258398,0.5,0.299741602,0.200258398,0.989443842,0.5520532779999999,0.003929418,0.345851818,5.815258975,1.640818782,0.349023803,0.439351776,2.623688853,1.602599773,ET,1
0.917335371,0.866329976,0.748438281,0.8809748059999999,0.01464255,289.3717571,50.90962514,7.355914011,0.065214732,0.434670149,8.898900401,13.47984214,299.5,485.6755604,2.833213344,7.0570369820000005,0.440615247,0.0030444390000000003,6.75e-07,0.026080576,512,0.286222631,0.265597552,0.003915827,0.000983326,0.02288609,4,0.700258398,0.5,0.299741602,0.200258398,0.989443842,0.5520532779999999,0.003929418,0.345851818,5.815258975,1.640818782,0.349023803,0.439351776,2.623688853,1.602599773,RF,0
0.917335371,0.866329976,0.748438281,0.8809748059999999,0.01464255,289.3717571,50.90962514,7.355914011,0.065214732,0.434670149,8.898900401,13.47984214,299.5,485.6755604,2.833213344,7.0570369820000005,0.440615247,0.0030444390000000003,6.75e-07,0.026080576,512,0.286222631,0.265597552,0.003915827,0.000983326,0.02288609,4,0.700258398,0.5,0.299741602,0.200258398,0.989443842,0.5520532779999999,0.003929418,0.345851818,5.815258975,1.640818782,0.349023803,0.439351776,2.623688853,1.602599773,DT,0
0.917335371,0.866329976,0.748438281,0.8809748059999999,0.01464255,289.3717571,50.90962514,7.355914011,0.065214732,0.434670149,8.898900401,13.47984214,299.5,485.6755604,2.833213344,7.0570369820000005,0.440615247,0.0030444390000000003,6.75e-07,0.026080576,512,0.286222631,0.265597552,0.003915827,0.000983326,0.02288609,4,0.700258398,0.5,0.299741602,0.200258398,0.989443842,0.5520532779999999,0.003929418,0.345851818,5.815258975,1.640818782,0.349023803,0.439351776,2.623688853,1.602599773,GB,1
0.917335371,0.866329976,0.748438281,0.8809748059999999,0.01464255,289.3717571,50.90962514,7.355914011,0.065214732,0.434670149,8.898900401,13.47984214,299.5,485.6755604,2.833213344,7.0570369820000005,0.440615247,0.0030444390000000003,6.75e-07,0.026080576,512,0.286222631,0.265597552,0.003915827,0.000983326,0.02288609,4,0.700258398,0.5,0.299741602,0.200258398,0.989443842,0.5520532779999999,0.003929418,0.345851818,5.815258975,1.640818782,0.349023803,0.439351776,2.623688853,1.602599773,SVM,0
0.630134736,0.607368815,0.6608197339999999,1.218444356,0.0006365,296.9676898,1251.183253,121.4443522,-1.565864169,0.093530407,48.6009861,302.9954727,0.0,0.0,3.761200116,11.12072696,0.021057671,0.004102953,0.00014050100000000002,0.005759664,0,9.330307497,0.098467136,0.042384762,0.000917823,0.033920835,0,0.658303359,0.333333333,0.09546013,0.237890055,0.56093868,0.081704288,0.000363052,0.097961234,33.62631084,6.419837287999999,0.075931383,1.239245325,6.877550283,8.415207891,AB,1
0.630134736,0.607368815,0.6608197339999999,1.218444356,0.0006365,296.9676898,1251.183253,121.4443522,-1.565864169,0.093530407,48.6009861,302.9954727,0.0,0.0,3.761200116,11.12072696,0.021057671,0.004102953,0.00014050100000000002,0.005759664,0,9.330307497,0.098467136,0.042384762,0.000917823,0.033920835,0,0.658303359,0.333333333,0.09546013,0.237890055,0.56093868,0.081704288,0.000363052,0.097961234,33.62631084,6.419837287999999,0.075931383,1.239245325,6.877550283,8.415207891,ET,1
0.630134736,0.607368815,0.6608197339999999,1.218444356,0.0006365,296.9676898,1251.183253,121.4443522,-1.565864169,0.093530407,48.6009861,302.9954727,0.0,0.0,3.761200116,11.12072696,0.021057671,0.004102953,0.00014050100000000002,0.005759664,0,9.330307497,0.098467136,0.042384762,0.000917823,0.033920835,0,0.658303359,0.333333333,0.09546013,0.237890055,0.56093868,0.081704288,0.000363052,0.097961234,33.62631084,6.419837287999999,0.075931383,1.239245325,6.877550283,8.415207891,RF,1
